No,me,DN,me_name,related_me_name,alarm_severity,alarm_category,alarm_name,alarm_desc,raised_time,me_ip,moc,additional_info,alarm_id,product,me_id,board_type,alarm_object,position
,MTW017_TUMPUNGLAUNG(302017),"SubNetwork=2103,ManagedElement=302017,Equipment=1,ReplaceableUnit=92",MTW017_TUMPUNGLAUNG(302017),,Critical,Environment Alarm,Input power-off(198092296),,20220423 22:36:08,10.234.214.65,ITBBU,"G BSCId: 315; U RNCId: 765; Power type: DC.Location: rack=92,shelf=1,board=1.",1605630154078,"UMTS,LTE FDD",302017,R8852E S2100(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=92"
,BLC178_SMA1BATULICIN-EBT(295178),"SubNetwork=2104,ManagedElement=295178,TransportNetwork=1,PtpLink=1",BLC178_SMA1BATULICIN-EBT(295178),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220423 22:36:08,10.234.250.174,ITBBU,"G BSCId: 311; U RNCId: 763; Location: rack=1,shelf=1,board=1.",1605629960857,"LTE,UMTS,GSM",295178,,PtpLink,"TransportNetwork=1,PtpLink=1"
,KKN023_TBANGRHA-DMT(308023),"SubNetwork=2108,ManagedElement=308023,ENBCUCPFunction=510-10_308023",KKN023_TBANGRHA-DMT(308023),,Major,Communication Alarm,S1 GTP-U path unavailable(198200004),,20220423 22:36:10,10.234.254.130,ITBBU,"G BSCId: 316; Location: rack=1,shelf=1,board=1.",1605628954490,LTE,308023,,ENBCUCPFunction,ENBCUCPFunction=510-10_308023
,RNCZ_BTK1(765),"SubNetwork=765,ManagedElement=765,URncFunction=765,UUtranCellFDD=50175",RNCZ_BTK1(765),MTW017_TUMPUNGLAUNG(302017),Critical,Processing Error Alarm,Cell is out of service(199083022),The cell CGID reported by the Node B after audit is zero.,20220423 22:36:25,129.0.1.1,MRNC,"Alarm Object:CELL; 
NodeB ID:5690; 
Cell ID:50175; 
Alarm sub code:8; 
Cell support MBMS or not:Cell does not support MBMS; 
Slave No.:1; 
User plane resource Unit ID:28; 
the Module No. of the board:1; 
Unit No. of the board:7; 
Processor No. of the board:1; 
Subsystem No. of the board:1; 
Reserved:48/51/51/52/57;
Logic Position:System No.:0,Module No.:10,Index:0;",1605628154558,UMTS,765,CDR,UUtranCellFDD,"URncFunction=765,UUtranCellFDD=50175"
,BSCZ_BTK1(315),"SubNetwork=315,ManagedElement=315,GBssFunction=315,GBtsSiteManager=4583,GGsmCell=12",BSCZ_BTK1(315),BNT042_SEWARGABUNTOK(301042),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:36:37,,MRNC,"Alarm Object:CELL; 
Site ID:4583; 
Bts ID:12; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:4583,Module No.:6,Index:15;",1605629779223,GSM,315,,GGsmCell,"BSCZ_BTK1(315),S_BNT042M21_SEWARGABUNTOK(4583),GBssFunction=315,GBtsSiteManager=4583,GGsmCell=12"
,KKN049_HURUNGBUNUT-TBG(308049),"SubNetwork=2108,ManagedElement=308049,TransportNetwork=1,PtpLink=1",KKN049_HURUNGBUNUT-TBG(308049),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220423 22:39:01,10.234.254.138,ITBBU,"G BSCId: 316; U RNCId: 769; Location: rack=1,shelf=1,board=1.",1605628556274,"LTE,UMTS,GSM",308049,,PtpLink,"TransportNetwork=1,PtpLink=1"
,BSCZ_PLK3(316),"SubNetwork=316,ManagedElement=316,TransportNetwork=1,Ip=1,SctpAssociation=4879",BSCZ_PLK3(316),KKN023_TBANGRHA-DMT(308023),Major,Communication Alarm,Association broken(199066019),"1. The association is released manually.
2. The association channels on both ends are faulty.
3. The association configurations on the local end and the peer end are not consistent.",20220423 22:40:39,129.0.1.1,MRNC,"Alarm Object:Association; 
Assoc ID:4879; 
Module number:5; 
Reason:All paths are inactive; 
ULP type:IPABIS; 
Office ID:0;
Logic Position:System No.:0,Module No.:5,Index:0;",1605629960863,GSM,316,CRP,SctpAssociation,"TransportNetwork=1,Ip=1,SctpAssociation=4879"
,BSCZ_PLK3(316),"SubNetwork=316,ManagedElement=316,GBssFunction=316,GBtsEquipment=4879",BSCZ_PLK3(316),KKN023_TBANGRHA-DMT(308023),Critical,Communication Alarm,Site Abis control link broken(199087337),"1. The configured site does not exist.
2. In case of an IP site, the IP-related configuration is incorrect.
3. In case of an E1 site, the Abis timeslot configuration is incorrect.
4. The Abis transmission is abnormal.",20220423 22:40:51,,MRNC,"Alarm Object:SITE; 
Site ID:4879;
Logic Position:System No.:4879,Module No.:5,Index:15;",1605629960864,GSM,316,,GBtsEquipment,"BSCZ_PLK3(316),S_KKN023_TBANGRHA-DMT(4879),GBssFunction=316,GBtsEquipment=4879"
,BSCZ_PLK3(316),"SubNetwork=316,ManagedElement=316,GBssFunction=316,GBtsSiteManager=4879,GGsmCell=3",BSCZ_PLK3(316),KKN023_TBANGRHA-DMT(308023),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:41:21,,MRNC,"Alarm Object:CELL; 
Site ID:4879; 
Bts ID:3; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:4879,Module No.:5,Index:15;",1605629960865,GSM,316,,GGsmCell,"BSCZ_PLK3(316),S_KKN023_TBANGRHA-DMT(4879),GBssFunction=316,GBtsSiteManager=4879,GGsmCell=3"
,BSCZ_PLK3(316),"SubNetwork=316,ManagedElement=316,GBssFunction=316,GBtsSiteManager=4879,GGsmCell=2",BSCZ_PLK3(316),KKN023_TBANGRHA-DMT(308023),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:41:21,,MRNC,"Alarm Object:CELL; 
Site ID:4879; 
Bts ID:2; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:4879,Module No.:5,Index:15;",1605629960866,GSM,316,,GGsmCell,"BSCZ_PLK3(316),S_KKN023_TBANGRHA-DMT(4879),GBssFunction=316,GBtsSiteManager=4879,GGsmCell=2"
,BSCZ_PLK3(316),"SubNetwork=316,ManagedElement=316,GBssFunction=316,GBtsSiteManager=4879,GGsmCell=13",BSCZ_PLK3(316),KKN023_TBANGRHA-DMT(308023),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:41:21,,MRNC,"Alarm Object:CELL; 
Site ID:4879; 
Bts ID:13; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:4879,Module No.:5,Index:15;",1605629960867,GSM,316,,GGsmCell,"BSCZ_PLK3(316),S_KKN023_TBANGRHA-DMT(4879),GBssFunction=316,GBtsSiteManager=4879,GGsmCell=13"
,BSCZ_PLK3(316),"SubNetwork=316,ManagedElement=316,GBssFunction=316,GBtsSiteManager=4879,GGsmCell=12",BSCZ_PLK3(316),KKN023_TBANGRHA-DMT(308023),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:41:21,,MRNC,"Alarm Object:CELL; 
Site ID:4879; 
Bts ID:12; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:4879,Module No.:5,Index:15;",1605629960868,GSM,316,,GGsmCell,"BSCZ_PLK3(316),S_KKN023_TBANGRHA-DMT(4879),GBssFunction=316,GBtsSiteManager=4879,GGsmCell=12"
,BSCZ_PLK3(316),"SubNetwork=316,ManagedElement=316,GBssFunction=316,GBtsSiteManager=4879,GGsmCell=11",BSCZ_PLK3(316),KKN023_TBANGRHA-DMT(308023),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:41:21,,MRNC,"Alarm Object:CELL; 
Site ID:4879; 
Bts ID:11; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:4879,Module No.:5,Index:15;",1605629960869,GSM,316,,GGsmCell,"BSCZ_PLK3(316),S_KKN023_TBANGRHA-DMT(4879),GBssFunction=316,GBtsSiteManager=4879,GGsmCell=11"
,BSCZ_PLK3(316),"SubNetwork=316,ManagedElement=316,GBssFunction=316,GBtsSiteManager=4879,GGsmCell=1",BSCZ_PLK3(316),KKN023_TBANGRHA-DMT(308023),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:41:21,,MRNC,"Alarm Object:CELL; 
Site ID:4879; 
Bts ID:1; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:4879,Module No.:5,Index:15;",1605629960870,GSM,316,,GGsmCell,"BSCZ_PLK3(316),S_KKN023_TBANGRHA-DMT(4879),GBssFunction=316,GBtsSiteManager=4879,GGsmCell=1"
,KTP090_TELUKTUJUH(275090),"SubNetwork=2106,ManagedElement=275090,Equipment=1,DryContactCable=5",KTP090_TELUKTUJUH(275090),,Major,Equipment Alarm,GENSET RUNNING(198092575),,20220423 22:41:56,10.238.226.143,ITBBU,"G BSCId: 308; U RNCId: 755; Location: rack=1,shelf=1,board=13.",1605631154541,"LTE,UMTS,GSM",275090,VEMc1,DryContactCable,"Equipment=1,DryContactCable=5"
,MTW017_TUMPUNGLAUNG(302017),"SubNetwork=2103,ManagedElement=302017,Equipment=1,ReplaceableUnit=53",MTW017_TUMPUNGLAUNG(302017),,Critical,Environment Alarm,Input power-off(198092296),,20220423 22:42:00,10.234.214.65,ITBBU,"G BSCId: 315; U RNCId: 765; Power type: DC.Location: rack=53,shelf=1,board=1.",1605630154083,"GSM,LTE FDD",302017,R8852E S9000(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=53"
,KKN023_TBANGRHA-DMT(308023),"SubNetwork=2108,ManagedElement=308023",KKN023_TBANGRHA-DMT(308023),,Critical,Communication Alarm,The link between the server and the ME is broken(1014),,20220423 22:42:54,10.234.254.130,ITBBU,"Broken link reason: Connection timed out
PING result: 10.234.254.130 : xmt/rcv/%loss = 4/0/100%
POD Name: netconfadapter-netconfadapter-ms-8-crk6m",1605628954498,,308023,,ManagedElement,
,BLC057_MUSTIKA-DMT(295057),"SubNetwork=2104,ManagedElement=295057,Equipment=1,DryContactCable=1",BLC057_MUSTIKA-DMT(295057),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:43:15,10.234.250.150,ITBBU,"G BSCId: 311; Location: rack=1,shelf=1,board=13.",1605628354351,"LTE,GSM",295057,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,BLC057_MUSTIKA-DMT(295057),"SubNetwork=2104,ManagedElement=295057,Equipment=1,DryContactCable=2",BLC057_MUSTIKA-DMT(295057),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220423 22:43:15,10.234.250.150,ITBBU,"G BSCId: 311; Location: rack=1,shelf=1,board=13.",1605628354352,"LTE,GSM",295057,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,STA009_NANGAKETUNGAUTENGAH(282009),"SubNetwork=2110,ManagedElement=282009,Equipment=1,DryContactCable=1",STA009_NANGAKETUNGAUTENGAH(282009),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:52:52,10.238.230.232,ITBBU,"G BSCId: 301; U RNCId: 754; Location: rack=1,shelf=1,board=13.",1605630754886,"LTE,UMTS,GSM",282009,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,KKN055_SIMPANGMIWAN(308055),"SubNetwork=2108,ManagedElement=308055,TransportNetwork=1,PtpLink=1",KKN055_SIMPANGMIWAN(308055),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220423 22:54:53,10.234.254.141,ITBBU,"G BSCId: 316; U RNCId: 769; Location: rack=1,shelf=1,board=1.",1605630154090,"LTE,UMTS,GSM",308055,,PtpLink,"TransportNetwork=1,PtpLink=1"
,KTP347_SUNGAISEPETI-TBG(275347),"SubNetwork=2106,ManagedElement=275347,Equipment=1,DryContactCable=2",KTP347_SUNGAISEPETI-TBG(275347),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220423 23:00:45,10.238.243.47,ITBBU,"G BSCId: 308; Location: rack=1,shelf=1,board=13.",1605630353728,"LTE,GSM",275347,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,KTP347_SUNGAISEPETI-TBG(275347),"SubNetwork=2106,ManagedElement=275347,Equipment=1,DryContactCable=1",KTP347_SUNGAISEPETI-TBG(275347),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 23:00:45,10.238.243.47,ITBBU,"G BSCId: 308; Location: rack=1,shelf=1,board=13.",1605630353729,"LTE,GSM",275347,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,MTW017_TUMPUNGLAUNG(302017),"SubNetwork=2103,ManagedElement=302017,Equipment=1,ReplaceableUnit=52",MTW017_TUMPUNGLAUNG(302017),,Critical,Environment Alarm,Input power-off(198092296),,20220423 23:00:59,10.234.214.65,ITBBU,"G BSCId: 315; U RNCId: 765; Power type: DC.Location: rack=52,shelf=1,board=1.",1605630154095,"GSM,LTE FDD",302017,R8852E S9000(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=52"
,PTK026_TJRAYA(278026),"SubNetwork=2106,ManagedElement=278026,Equipment=1,DryContactCable=4",PTK026_TJRAYA(278026),,Critical,Equipment Alarm,HIGH TEMP(198092574),,20220423 23:01:09,10.238.224.167,ITBBU,"G BSCId: 307; U RNCId: 757; Location: rack=1,shelf=1,board=13.",1605629554247,"LTE,UMTS,GSM",278026,VEMc1,DryContactCable,"Equipment=1,DryContactCable=4"
,BSCZ_BTK1(315),"SubNetwork=315,ManagedElement=315,GBssFunction=315,GBtsSiteManager=5690,GGsmCell=2",BSCZ_BTK1(315),MTW017_TUMPUNGLAUNG(302017),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 23:01:49,,MRNC,"Alarm Object:CELL; 
Site ID:5690; 
Bts ID:2; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:5690,Module No.:7,Index:15;",1605629779255,GSM,315,,GGsmCell,"BSCZ_BTK1(315),S_MTW017M21_TUMPUNGLAUNG(5690),GBssFunction=315,GBtsSiteManager=5690,GGsmCell=2"
,KTP347_SUNGAISEPETI-TBG(275347),"SubNetwork=2106,ManagedElement=275347,Equipment=1,DryContactCable=6",KTP347_SUNGAISEPETI-TBG(275347),,Critical,Equipment Alarm,GENSET FAIL(198092576),,20220423 23:02:27,10.238.243.47,ITBBU,"G BSCId: 308; Location: rack=1,shelf=1,board=13.",1605630353735,"LTE,GSM",275347,VEMc1,DryContactCable,"Equipment=1,DryContactCable=6"
,SPT020_BAPINANG(299020),"SubNetwork=2107,ManagedElement=299020,SupportFunction=1,ClockSyncConfig=1,ClockSourceGnss=1",SPT020_BAPINANG(299020),,Major,Equipment Alarm,GNSS antenna feeder link fault(198096836),The antenna feeder is in open circuit,20220423 23:12:06,10.234.187.135,ITBBU,"G BSCId: 317; U RNCId: 767; Location: rack=1,shelf=1,board=1.",1605630754893,"LTE,UMTS,GSM",299020,,ClockSourceGnss,"SupportFunction=1,ClockSyncConfig=1,ClockSourceGnss=1"
,TJL056_GAMBAH(292056),"SubNetwork=2105,ManagedElement=292056,TransportNetwork=1,PtpLink=1",TJL056_GAMBAH(292056),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220423 23:13:23,10.234.249.233,ITBBU,"G BSCId: 310; U RNCId: 764; Location: rack=1,shelf=1,board=1.",1605631154560,"LTE,UMTS,GSM",292056,,PtpLink,"TransportNetwork=1,PtpLink=1"
,SPT074_AGROWAHANALESTARI-DMT(299074),"SubNetwork=2107,ManagedElement=299074,Equipment=1,DryContactCable=5",SPT074_AGROWAHANALESTARI-DMT(299074),,Major,Equipment Alarm,GENSET RUNNING(198092575),,20220423 23:14:02,10.234.186.1,ITBBU,"G BSCId: 318; U RNCId: 768; Location: rack=1,shelf=1,board=13.",1605630353737,"LTE,UMTS,GSM",299074,VEMc1,DryContactCable,"Equipment=1,DryContactCable=5"
,PPS235_DESAHANUABANAMA-DMT(309235),"SubNetwork=2109,ManagedElement=309235,Equipment=1,ReplaceableUnit=83",PPS235_DESAHANUABANAMA-DMT(309235),,Major,Equipment Alarm,Internal fault(198098467),The TX channel is abnormal,20220423 23:17:46,10.234.254.70,ITBBU,"G BSCId: 316; TX(1800M(3GPP Band3/3GPP2 BC8)),ANT1,minor fault,FaultInfo: 20035&3740&742&2206.Location: rack=83,shelf=1,board=1.",1605630754896,"GSM,LTE FDD",309235,R9224E M1821(AAA),ReplaceableUnit,"Equipment=1,ReplaceableUnit=83"
,SBS086_ANISENABAH-TBG(279086),"SubNetwork=2101,ManagedElement=279086,Equipment=1",SBS086_ANISENABAH-TBG(279086),,Critical,Environment Alarm,Input power-off(198092296),BBU power-down,20220423 23:18:04,10.234.242.5,ITBBU,"G BSCId: 303; U RNCId: 759; Location: rack=1,shelf=1,board=1.",1605628758276,"LTE,UMTS,GSM",279086,,Equipment,Equipment=1
,RNCZ_SKW1(759),"SubNetwork=759,ManagedElement=759,TransportNetwork=1,Ip=1,SctpAssociation=6879",RNCZ_SKW1(759),SBS086_ANISENABAH-TBG(279086),Major,Communication Alarm,Association broken(199066019),"1. The association is released manually.
2. The association channels on both ends are faulty.
3. The association configurations on the local end and the peer end are not consistent.",20220423 23:18:14,129.0.1.1,MRNC,"Alarm Object:Association; 
Assoc ID:6879; 
Module number:11; 
Reason:All paths are inactive; 
ULP type:NBAP; 
Office ID:0;
Logic Position:System No.:0,Module No.:11,Index:0;",1605628954521,UMTS,759,CDR,SctpAssociation,"TransportNetwork=1,Ip=1,SctpAssociation=6879"
,BSCZ_SBS1(303),"SubNetwork=303,ManagedElement=303,TransportNetwork=1,Ip=1,SctpAssociation=6879",BSCZ_SBS1(303),SBS086_ANISENABAH-TBG(279086),Major,Communication Alarm,Association broken(199066019),"1. The association is released manually.
2. The association channels on both ends are faulty.
3. The association configurations on the local end and the peer end are not consistent.",20220423 23:18:17,129.0.1.1,MRNC,"Alarm Object:Association; 
Assoc ID:6879; 
Module number:8; 
Reason:All paths are inactive; 
ULP type:IPABIS; 
Office ID:0;
Logic Position:System No.:0,Module No.:8,Index:0;",1605629554253,GSM,303,CRP,SctpAssociation,"TransportNetwork=1,Ip=1,SctpAssociation=6879"
,RNCZ_SKW1(759),"SubNetwork=759,ManagedElement=759,URncFunction=759,UIubLink=6879",RNCZ_SKW1(759),SBS086_ANISENABAH-TBG(279086),Critical,Processing Error Alarm,NodeB is out of service(199083023),NCP link failure,20220423 23:18:24,129.0.1.1,MRNC,"Alarm Object:NODEB; 
NodeB ID:6879; 
Alarm sub code:2; 
Iub Transport bearer type:IP V4 Bearer Type; 
Link Number:1; 
Link ID list:6879;
Logic Position:System No.:0,Module No.:11,Index:0;",1605628954522,UMTS,759,CDR,UIubLink,"URncFunction=759,UIubLink=6879"
,BSCZ_SBS1(303),"SubNetwork=303,ManagedElement=303,GBssFunction=303,GBtsEquipment=6879",BSCZ_SBS1(303),SBS086_ANISENABAH-TBG(279086),Critical,Communication Alarm,Site Abis control link broken(199087337),"1. The configured site does not exist.
2. In case of an IP site, the IP-related configuration is incorrect.
3. In case of an E1 site, the Abis timeslot configuration is incorrect.
4. The Abis transmission is abnormal.",20220423 23:18:29,,MRNC,"Alarm Object:SITE; 
Site ID:6879;
Logic Position:System No.:6879,Module No.:8,Index:15;",1605629554254,GSM,303,,GBtsEquipment,"BSCZ_SBS1(303),S_SBS086M21_ANISENABAH-TBG(6879),GBssFunction=303,GBtsEquipment=6879"
,BSCZ_SBS1(303),"SubNetwork=303,ManagedElement=303,GBssFunction=303,GBtsSiteManager=6879,GGsmCell=6",BSCZ_SBS1(303),SBS086_ANISENABAH-TBG(279086),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 23:18:59,,MRNC,"Alarm Object:CELL; 
Site ID:6879; 
Bts ID:6; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:6879,Module No.:8,Index:15;",1605629554255,GSM,303,,GGsmCell,"BSCZ_SBS1(303),S_SBS086M21_ANISENABAH-TBG(6879),GBssFunction=303,GBtsSiteManager=6879,GGsmCell=6"
,BSCZ_SBS1(303),"SubNetwork=303,ManagedElement=303,GBssFunction=303,GBtsSiteManager=6879,GGsmCell=16",BSCZ_SBS1(303),SBS086_ANISENABAH-TBG(279086),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 23:18:59,,MRNC,"Alarm Object:CELL; 
Site ID:6879; 
Bts ID:16; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:6879,Module No.:8,Index:15;",1605629554256,GSM,303,,GGsmCell,"BSCZ_SBS1(303),S_SBS086M21_ANISENABAH-TBG(6879),GBssFunction=303,GBtsSiteManager=6879,GGsmCell=16"
,BSCZ_SBS1(303),"SubNetwork=303,ManagedElement=303,GBssFunction=303,GBtsSiteManager=6879,GGsmCell=15",BSCZ_SBS1(303),SBS086_ANISENABAH-TBG(279086),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 23:18:59,,MRNC,"Alarm Object:CELL; 
Site ID:6879; 
Bts ID:15; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:6879,Module No.:8,Index:15;",1605629554257,GSM,303,,GGsmCell,"BSCZ_SBS1(303),S_SBS086M21_ANISENABAH-TBG(6879),GBssFunction=303,GBtsSiteManager=6879,GGsmCell=15"
,BSCZ_SBS1(303),"SubNetwork=303,ManagedElement=303,GBssFunction=303,GBtsSiteManager=6879,GGsmCell=14",BSCZ_SBS1(303),SBS086_ANISENABAH-TBG(279086),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 23:18:59,,MRNC,"Alarm Object:CELL; 
Site ID:6879; 
Bts ID:14; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:6879,Module No.:8,Index:15;",1605629554258,GSM,303,,GGsmCell,"BSCZ_SBS1(303),S_SBS086M21_ANISENABAH-TBG(6879),GBssFunction=303,GBtsSiteManager=6879,GGsmCell=14"
